c_square,EcoRegion,ICESRect,StatArea
1501:361:100:3,Greater North Sea,41G1,27.3.a.21
1501:361:100:4,Greater North Sea,41G1,27.3.a.21
1501:361:101:1,Baltic Sea,41G1,27.3.c.22
1501:361:101:2,Baltic Sea,41G1,27.3.c.22
1501:361:101:3,Greater North Sea,41G1,27.3.a.21
1501:361:101:4,Greater North Sea,41G1,27.3.a.21
1501:361:102:1,Greater North Sea,41G1,27.3.a.21
1501:361:102:2,Greater North Sea,41G1,27.3.a.21
1501:361:102:3,Greater North Sea,41G1,27.3.a.21
1501:361:102:4,Greater North Sea,41G1,27.3.a.21
1501:361:103:1,Greater North Sea,41G1,27.3.a.21
1501:361:103:2,Greater North Sea,41G1,27.3.a.21
1501:361:103:3,Greater North Sea,41G1,27.3.a.21
1501:361:103:4,Greater North Sea,41G1,27.3.a.21
1501:361:104:1,Greater North Sea,41G1,27.3.a.21
1501:361:104:2,Greater North Sea,41G1,27.3.a.21
1501:361:104:3,Greater North Sea,41G1,27.3.a.21
1501:361:104:4,Greater North Sea,41G1,27.3.a.21
1501:361:110:1,Greater North Sea,41G1,27.3.a.21
1501:361:110:2,Greater North Sea,41G1,27.3.a.21
1501:361:110:3,Greater North Sea,41G1,27.3.a.21
1501:361:110:4,Greater North Sea,41G1,27.3.a.21
1501:361:111:1,Greater North Sea,41G1,27.3.a.21
1501:361:111:2,Greater North Sea,41G1,27.3.a.21
1501:361:111:3,Greater North Sea,41G1,27.3.a.21
1501:361:111:4,Greater North Sea,41G1,27.3.a.21
1501:361:112:3,Greater North Sea,41G1,27.3.a.21
1501:361:113:2,Greater North Sea,41G1,27.3.a.21
1501:361:114:1,Greater North Sea,41G1,27.3.a.21
1501:361:114:2,Greater North Sea,41G1,27.3.a.21
1501:361:114:4,Greater North Sea,41G1,27.3.a.21
1501:361:120:1,Greater North Sea,41G1,27.3.a.21
1501:361:120:2,Greater North Sea,41G1,27.3.a.21
1501:361:120:3,Greater North Sea,41G1,27.3.a.21
1501:361:120:4,Greater North Sea,41G1,27.3.a.21
1501:361:121:1,Greater North Sea,41G1,27.3.a.21
1501:361:121:2,Greater North Sea,41G1,27.3.a.21
1501:361:121:3,Greater North Sea,41G1,27.3.a.21
1501:361:122:1,Greater North Sea,41G1,27.3.a.21
1501:361:122:2,Greater North Sea,41G1,27.3.a.21
1501:361:122:3,Greater North Sea,41G1,27.3.a.21
1501:361:122:4,Greater North Sea,41G1,27.3.a.21
1501:361:123:2,Greater North Sea,41G1,27.3.a.21
1501:361:123:3,Greater North Sea,41G1,27.3.a.21
1501:361:123:4,Greater North Sea,41G1,27.3.a.21
1501:361:124:1,Greater North Sea,41G1,27.3.a.21
1501:361:124:2,Greater North Sea,41G1,27.3.a.21
1501:361:124:3,Greater North Sea,41G1,27.3.a.21
1501:361:124:4,Greater North Sea,41G1,27.3.a.21
1501:361:130:1,Greater North Sea,41G1,27.3.a.21
1501:361:130:2,Greater North Sea,41G1,27.3.a.21
1501:361:130:3,Greater North Sea,41G1,27.3.a.21
1501:361:130:4,Greater North Sea,41G1,27.3.a.21
1501:361:131:1,Greater North Sea,41G1,27.3.a.21
1501:361:131:2,Greater North Sea,41G1,27.3.a.21
1501:361:131:3,Greater North Sea,41G1,27.3.a.21
1501:361:131:4,Greater North Sea,41G1,27.3.a.21
1501:361:132:1,Greater North Sea,41G1,27.3.a.21
1501:361:132:2,Greater North Sea,41G1,27.3.a.21
1501:361:132:3,Greater North Sea,41G1,27.3.a.21
1501:361:132:4,Greater North Sea,41G1,27.3.a.21
1501:361:133:1,Greater North Sea,41G1,27.3.a.21
1501:361:133:3,Greater North Sea,41G1,27.3.a.21
1501:361:133:4,Greater North Sea,41G1,27.3.a.21
1501:361:134:2,Greater North Sea,41G1,27.3.a.21
1501:361:134:3,Greater North Sea,41G1,27.3.a.21
1501:361:134:4,Greater North Sea,41G1,27.3.a.21
1501:361:140:1,Greater North Sea,41G1,27.3.a.21
1501:361:140:2,Greater North Sea,41G1,27.3.a.21
1501:361:140:3,Greater North Sea,41G1,27.3.a.21
1501:361:140:4,Greater North Sea,41G1,27.3.a.21
1501:361:141:1,Greater North Sea,41G1,27.3.a.21
1501:361:141:2,Greater North Sea,41G1,27.3.a.21
1501:361:141:3,Greater North Sea,41G1,27.3.a.21
1501:361:141:4,Greater North Sea,41G1,27.3.a.21
1501:361:142:1,Greater North Sea,41G1,27.3.a.21
1501:361:142:2,Greater North Sea,41G1,27.3.a.21
1501:361:142:3,Greater North Sea,41G1,27.3.a.21
1501:361:142:4,Greater North Sea,41G1,27.3.a.21
1501:361:143:1,Greater North Sea,41G1,27.3.a.21
1501:361:143:2,Greater North Sea,41G1,27.3.a.21
1501:361:143:3,Greater North Sea,41G1,27.3.a.21
1501:361:143:4,Greater North Sea,41G1,27.3.a.21
1501:361:144:1,Greater North Sea,41G1,27.3.a.21
1501:361:144:2,Greater North Sea,41G1,27.3.a.21
1501:361:144:3,Greater North Sea,41G1,27.3.a.21
1501:361:144:4,Greater North Sea,41G1,27.3.a.21
1501:361:205:1,Greater North Sea,41G1,27.3.a.21
1501:361:205:2,Greater North Sea,41G1,27.3.a.21
1501:361:205:3,Greater North Sea,41G1,27.3.a.21
1501:361:205:4,Greater North Sea,41G1,27.3.a.21
1501:361:206:1,Greater North Sea,41G1,27.3.a.21
1501:361:206:2,Greater North Sea,41G1,27.3.a.21
1501:361:206:3,Greater North Sea,41G1,27.3.a.21
1501:361:206:4,Greater North Sea,41G1,27.3.a.21
1501:361:207:1,Greater North Sea,41G1,27.3.a.21
1501:361:207:2,Greater North Sea,41G1,27.3.a.21
1501:361:207:3,Greater North Sea,41G1,27.3.a.21
1501:361:207:4,Greater North Sea,41G1,27.3.a.21
1501:361:208:1,Greater North Sea,41G1,27.3.a.21
1501:361:208:2,Greater North Sea,41G1,27.3.a.21
1501:361:208:3,Greater North Sea,41G1,27.3.a.21
1501:361:208:4,Greater North Sea,41G1,27.3.a.21
1501:361:209:1,Greater North Sea,41G1,27.3.a.21
1501:361:209:2,Greater North Sea,41G1,27.3.a.21
1501:361:209:3,Greater North Sea,41G1,27.3.a.21
1501:361:209:4,Greater North Sea,41G1,27.3.a.21
1501:361:215:1,Greater North Sea,41G1,27.3.a.21
1501:361:215:2,Greater North Sea,41G1,27.3.a.21
1501:361:215:3,Greater North Sea,41G1,27.3.a.21
1501:361:215:4,Greater North Sea,41G1,27.3.a.21
1501:361:216:1,Greater North Sea,41G1,27.3.a.21
1501:361:216:2,Greater North Sea,41G1,27.3.a.21
1501:361:216:3,Greater North Sea,41G1,27.3.a.21
1501:361:216:4,Greater North Sea,41G1,27.3.a.21
1501:361:217:1,Greater North Sea,41G1,27.3.a.21
1501:361:217:2,Greater North Sea,41G1,27.3.a.21
1501:361:217:3,Greater North Sea,41G1,27.3.a.21
1501:361:217:4,Greater North Sea,41G1,27.3.a.21
1501:361:218:1,Greater North Sea,41G1,27.3.a.21
1501:361:218:2,Greater North Sea,41G1,27.3.a.21
1501:361:218:3,Greater North Sea,41G1,27.3.a.21
1501:361:218:4,Greater North Sea,41G1,27.3.a.21
1501:361:219:1,Greater North Sea,41G1,27.3.a.21
1501:361:219:2,Greater North Sea,41G1,27.3.a.21
1501:361:219:3,Greater North Sea,41G1,27.3.a.21
1501:361:219:4,Greater North Sea,41G1,27.3.a.21
1501:361:225:1,Greater North Sea,41G1,27.3.a.21
1501:361:225:2,Greater North Sea,41G1,27.3.a.21
1501:361:225:3,Greater North Sea,41G1,27.3.a.21
1501:361:225:4,Greater North Sea,41G1,27.3.a.21
1501:361:226:1,Greater North Sea,41G1,27.3.a.21
1501:361:226:2,Greater North Sea,41G1,27.3.a.21
1501:361:226:3,Greater North Sea,41G1,27.3.a.21
1501:361:226:4,Greater North Sea,41G1,27.3.a.21
1501:361:227:1,Greater North Sea,41G1,27.3.a.21
1501:361:227:2,Greater North Sea,41G1,27.3.a.21
1501:361:227:3,Greater North Sea,41G1,27.3.a.21
1501:361:227:4,Greater North Sea,41G1,27.3.a.21
1501:361:228:1,Greater North Sea,41G1,27.3.a.21
1501:361:228:2,Greater North Sea,41G1,27.3.a.21
1501:361:228:3,Greater North Sea,41G1,27.3.a.21
1501:361:228:4,Greater North Sea,41G1,27.3.a.21
1501:361:229:1,Greater North Sea,41G1,27.3.a.21
1501:361:229:2,Greater North Sea,41G1,27.3.a.21
1501:361:229:3,Greater North Sea,41G1,27.3.a.21
1501:361:229:4,Greater North Sea,41G1,27.3.a.21
1501:361:235:1,Greater North Sea,41G1,27.3.a.21
1501:361:235:2,Greater North Sea,41G1,27.3.a.21
1501:361:235:3,Greater North Sea,41G1,27.3.a.21
1501:361:235:4,Greater North Sea,41G1,27.3.a.21
1501:361:236:1,Greater North Sea,41G1,27.3.a.21
1501:361:236:2,Greater North Sea,41G1,27.3.a.21
1501:361:236:3,Greater North Sea,41G1,27.3.a.21
1501:361:236:4,Greater North Sea,41G1,27.3.a.21
1501:361:237:1,Greater North Sea,41G1,27.3.a.21
1501:361:237:2,Greater North Sea,41G1,27.3.a.21
1501:361:237:3,Greater North Sea,41G1,27.3.a.21
1501:361:237:4,Greater North Sea,41G1,27.3.a.21
1501:361:238:1,Greater North Sea,41G1,27.3.a.21
1501:361:238:2,Greater North Sea,41G1,27.3.a.21
1501:361:238:3,Greater North Sea,41G1,27.3.a.21
1501:361:238:4,Greater North Sea,41G1,27.3.a.21
1501:361:239:1,Greater North Sea,41G1,27.3.a.21
1501:361:239:2,Greater North Sea,41G1,27.3.a.21
1501:361:239:3,Greater North Sea,41G1,27.3.a.21
1501:361:239:4,Greater North Sea,41G1,27.3.a.21
1501:361:245:1,Greater North Sea,41G1,27.3.a.21
1501:361:245:2,Greater North Sea,41G1,27.3.a.21
1501:361:245:3,Greater North Sea,41G1,27.3.a.21
1501:361:245:4,Greater North Sea,41G1,27.3.a.21
1501:361:246:1,Greater North Sea,41G1,27.3.a.21
1501:361:246:2,Greater North Sea,41G1,27.3.a.21
1501:361:246:3,Greater North Sea,41G1,27.3.a.21
1501:361:246:4,Greater North Sea,41G1,27.3.a.21
1501:361:247:1,Greater North Sea,41G1,27.3.a.21
1501:361:247:2,Greater North Sea,41G1,27.3.a.21
1501:361:247:3,Greater North Sea,41G1,27.3.a.21
1501:361:247:4,Greater North Sea,41G1,27.3.a.21
1501:361:248:1,Greater North Sea,41G1,27.3.a.21
1501:361:248:2,Greater North Sea,41G1,27.3.a.21
1501:361:248:3,Greater North Sea,41G1,27.3.a.21
1501:361:248:4,Greater North Sea,41G1,27.3.a.21
1501:361:249:1,Greater North Sea,41G1,27.3.a.21
1501:361:249:2,Greater North Sea,41G1,27.3.a.21
1501:361:249:3,Greater North Sea,41G1,27.3.a.21
1501:361:249:4,Greater North Sea,41G1,27.3.a.21
1501:361:350:1,Greater North Sea,42G1,27.3.a.21
1501:361:350:2,Greater North Sea,42G1,27.3.a.21
1501:361:350:3,Greater North Sea,42G1,27.3.a.21
1501:361:351:1,Greater North Sea,42G1,27.3.a.21
1501:361:351:2,Greater North Sea,42G1,27.3.a.21
1501:361:351:3,Greater North Sea,42G1,27.3.a.21
1501:361:351:4,Greater North Sea,42G1,27.3.a.21
1501:361:352:1,Greater North Sea,42G1,27.3.a.21
1501:361:352:2,Greater North Sea,42G1,27.3.a.21
1501:361:353:1,Greater North Sea,42G1,27.3.a.21
1501:361:353:2,Greater North Sea,42G1,27.3.a.21
1501:361:353:3,Greater North Sea,42G1,27.3.a.21
1501:361:353:4,Greater North Sea,42G1,27.3.a.21
1501:361:354:1,Greater North Sea,42G1,27.3.a.21
1501:361:354:2,Greater North Sea,42G1,27.3.a.21
1501:361:354:3,Greater North Sea,42G1,27.3.a.21
1501:361:354:4,Greater North Sea,42G1,27.3.a.21
1501:361:360:1,Greater North Sea,42G1,27.3.a.21
1501:361:360:2,Greater North Sea,42G1,27.3.a.21
1501:361:360:3,Greater North Sea,42G1,27.3.a.21
1501:361:360:4,Greater North Sea,42G1,27.3.a.21
1501:361:361:1,Greater North Sea,42G1,27.3.a.21
1501:361:361:3,Greater North Sea,42G1,27.3.a.21
1501:361:362:2,Greater North Sea,42G1,27.3.a.21
1501:361:362:4,Greater North Sea,42G1,27.3.a.21
1501:361:363:1,Greater North Sea,42G1,27.3.a.21
1501:361:363:2,Greater North Sea,42G1,27.3.a.21
1501:361:363:3,Greater North Sea,42G1,27.3.a.21
1501:361:363:4,Greater North Sea,42G1,27.3.a.21
1501:361:364:1,Greater North Sea,42G1,27.3.a.21
1501:361:364:2,Greater North Sea,42G1,27.3.a.21
1501:361:364:3,Greater North Sea,42G1,27.3.a.21
1501:361:364:4,Greater North Sea,42G1,27.3.a.21
1501:361:370:2,Greater North Sea,42G1,27.3.a.21
1501:361:370:3,Greater North Sea,42G1,27.3.a.21
1501:361:371:1,Greater North Sea,42G1,27.3.a.21
1501:361:371:2,Greater North Sea,42G1,27.3.a.21
1501:361:371:4,Greater North Sea,42G1,27.3.a.21
1501:361:372:1,Greater North Sea,42G1,27.3.a.21
1501:361:372:2,Greater North Sea,42G1,27.3.a.21
1501:361:372:3,Greater North Sea,42G1,27.3.a.21
1501:361:372:4,Greater North Sea,42G1,27.3.a.21
1501:361:373:1,Greater North Sea,42G1,27.3.a.21
1501:361:373:3,Greater North Sea,42G1,27.3.a.21
1501:361:374:1,Greater North Sea,42G1,27.3.a.21
1501:361:374:2,Greater North Sea,42G1,27.3.a.21
1501:361:374:3,Greater North Sea,42G1,27.3.a.21
1501:361:374:4,Greater North Sea,42G1,27.3.a.21
1501:361:381:1,Greater North Sea,42G1,27.3.a.21
1501:361:381:2,Greater North Sea,42G1,27.3.a.21
1501:361:383:1,Greater North Sea,42G1,27.3.a.21
1501:361:383:2,Greater North Sea,42G1,27.3.a.21
1501:361:383:4,Greater North Sea,42G1,27.3.a.21
1501:361:384:1,Greater North Sea,42G1,27.3.a.21
1501:361:384:2,Greater North Sea,42G1,27.3.a.21
1501:361:384:3,Greater North Sea,42G1,27.3.a.21
1501:361:390:2,Greater North Sea,42G1,27.3.a.21
1501:361:391:2,Greater North Sea,42G1,27.3.a.21
1501:361:392:1,Greater North Sea,42G1,27.3.a.21
1501:361:393:1,Greater North Sea,42G1,27.3.a.21
1501:361:394:1,Greater North Sea,42G1,27.3.a.21
1501:361:394:2,Greater North Sea,42G1,27.3.a.21
1501:361:394:3,Greater North Sea,42G1,27.3.a.21
1501:361:394:4,Greater North Sea,42G1,27.3.a.21
1501:361:455:1,Greater North Sea,42G1,27.3.a.21
1501:361:455:2,Greater North Sea,42G1,27.3.a.21
1501:361:455:3,Greater North Sea,42G1,27.3.a.21
1501:361:455:4,Greater North Sea,42G1,27.3.a.21
1501:361:456:1,Greater North Sea,42G1,27.3.a.21
1501:361:456:2,Greater North Sea,42G1,27.3.a.21
1501:361:456:3,Greater North Sea,42G1,27.3.a.21
1501:361:456:4,Greater North Sea,42G1,27.3.a.21
1501:361:457:1,Greater North Sea,42G1,27.3.a.21
1501:361:457:2,Greater North Sea,42G1,27.3.a.21
1501:361:457:3,Greater North Sea,42G1,27.3.a.21
1501:361:457:4,Greater North Sea,42G1,27.3.a.21
1501:361:458:1,Greater North Sea,42G1,27.3.a.21
1501:361:458:2,Greater North Sea,42G1,27.3.a.21
1501:361:458:3,Greater North Sea,42G1,27.3.a.21
1501:361:458:4,Greater North Sea,42G1,27.3.a.21
1501:361:459:1,Greater North Sea,42G1,27.3.a.21
1501:361:459:2,Greater North Sea,42G1,27.3.a.21
1501:361:459:3,Greater North Sea,42G1,27.3.a.21
1501:361:459:4,Greater North Sea,42G1,27.3.a.21
1501:361:465:1,Greater North Sea,42G1,27.3.a.21
1501:361:465:2,Greater North Sea,42G1,27.3.a.21
1501:361:465:3,Greater North Sea,42G1,27.3.a.21
1501:361:465:4,Greater North Sea,42G1,27.3.a.21
1501:361:466:1,Greater North Sea,42G1,27.3.a.21
1501:361:466:2,Greater North Sea,42G1,27.3.a.21
1501:361:466:3,Greater North Sea,42G1,27.3.a.21
1501:361:466:4,Greater North Sea,42G1,27.3.a.21
1501:361:467:1,Greater North Sea,42G1,27.3.a.21
1501:361:467:2,Greater North Sea,42G1,27.3.a.21
1501:361:467:3,Greater North Sea,42G1,27.3.a.21
1501:361:467:4,Greater North Sea,42G1,27.3.a.21
1501:361:468:1,Greater North Sea,42G1,27.3.a.21
1501:361:468:2,Greater North Sea,42G1,27.3.a.21
1501:361:468:3,Greater North Sea,42G1,27.3.a.21
1501:361:468:4,Greater North Sea,42G1,27.3.a.21
1501:361:469:1,Greater North Sea,42G1,27.3.a.21
1501:361:469:2,Greater North Sea,42G1,27.3.a.21
1501:361:469:3,Greater North Sea,42G1,27.3.a.21
1501:361:469:4,Greater North Sea,42G1,27.3.a.21
1501:361:475:1,Greater North Sea,42G1,27.3.a.21
1501:361:475:2,Greater North Sea,42G1,27.3.a.21
1501:361:475:3,Greater North Sea,42G1,27.3.a.21
1501:361:475:4,Greater North Sea,42G1,27.3.a.21
1501:361:476:1,NA,42G1,NA
1501:361:476:2,Greater North Sea,42G1,27.3.a.21
1501:361:476:3,Greater North Sea,42G1,27.3.a.21
1501:361:476:4,Greater North Sea,42G1,27.3.a.21
1501:361:477:1,Greater North Sea,42G1,27.3.a.21
1501:361:477:2,Greater North Sea,42G1,27.3.a.21
1501:361:477:3,Greater North Sea,42G1,27.3.a.21
1501:361:477:4,Greater North Sea,42G1,27.3.a.21
1501:361:478:1,Greater North Sea,42G1,27.3.a.21
1501:361:478:2,Greater North Sea,42G1,27.3.a.21
1501:361:478:3,Greater North Sea,42G1,27.3.a.21
1501:361:478:4,Greater North Sea,42G1,27.3.a.21
1501:361:479:1,Greater North Sea,42G1,27.3.a.21
1501:361:479:2,Greater North Sea,42G1,27.3.a.21
1501:361:479:3,Greater North Sea,42G1,27.3.a.21
1501:361:479:4,Greater North Sea,42G1,27.3.a.21
1501:361:485:1,Greater North Sea,42G1,27.3.a.21
1501:361:485:2,Greater North Sea,42G1,27.3.a.21
1501:361:485:3,Greater North Sea,42G1,27.3.a.21
1501:361:485:4,Greater North Sea,42G1,27.3.a.21
1501:361:486:1,Greater North Sea,42G1,27.3.a.21
1501:361:486:2,Greater North Sea,42G1,27.3.a.21
1501:361:486:3,Greater North Sea,42G1,27.3.a.21
1501:361:486:4,Greater North Sea,42G1,27.3.a.21
1501:361:487:1,Greater North Sea,42G1,27.3.a.21
1501:361:487:2,Greater North Sea,42G1,27.3.a.21
1501:361:487:3,Greater North Sea,42G1,27.3.a.21
1501:361:487:4,Greater North Sea,42G1,27.3.a.21
1501:361:488:1,Greater North Sea,42G1,27.3.a.21
1501:361:488:2,Greater North Sea,42G1,27.3.a.21
1501:361:488:3,Greater North Sea,42G1,27.3.a.21
1501:361:488:4,Greater North Sea,42G1,27.3.a.21
1501:361:489:1,Greater North Sea,42G1,27.3.a.21
1501:361:489:2,Greater North Sea,42G1,27.3.a.21
1501:361:489:3,Greater North Sea,42G1,27.3.a.21
1501:361:489:4,Greater North Sea,42G1,27.3.a.21
1501:361:495:1,Greater North Sea,42G1,27.3.a.21
1501:361:495:2,Greater North Sea,42G1,27.3.a.21
1501:361:495:3,Greater North Sea,42G1,27.3.a.21
1501:361:495:4,Greater North Sea,42G1,27.3.a.21
1501:361:496:1,Greater North Sea,42G1,27.3.a.21
1501:361:496:2,Greater North Sea,42G1,27.3.a.21
1501:361:496:3,Greater North Sea,42G1,27.3.a.21
1501:361:496:4,Greater North Sea,42G1,27.3.a.21
1501:361:497:1,Greater North Sea,42G1,27.3.a.21
1501:361:497:2,Greater North Sea,42G1,27.3.a.21
1501:361:497:3,Greater North Sea,42G1,27.3.a.21
1501:361:497:4,Greater North Sea,42G1,27.3.a.21
1501:361:498:1,Greater North Sea,42G1,27.3.a.21
1501:361:498:2,Greater North Sea,42G1,27.3.a.21
1501:361:498:3,Greater North Sea,42G1,27.3.a.21
1501:361:498:4,Greater North Sea,42G1,27.3.a.21
1501:361:499:1,Greater North Sea,42G1,27.3.a.21
1501:361:499:2,Greater North Sea,42G1,27.3.a.21
1501:361:499:3,Greater North Sea,42G1,27.3.a.21
1501:361:499:4,Greater North Sea,42G1,27.3.a.21
1501:362:100:1,NA,41G2,NA
1501:362:100:3,Greater North Sea,41G2,27.3.a.21
1501:362:101:3,NA,41G2,NA
1501:362:110:1,Greater North Sea,41G2,27.3.a.21
1501:362:110:2,Greater North Sea,41G2,27.3.a.21
1501:362:110:3,Greater North Sea,41G2,27.3.a.21
1501:362:110:4,Greater North Sea,41G2,27.3.a.21
1501:362:111:1,Greater North Sea,41G2,27.3.a.21
1501:362:111:2,Greater North Sea,41G2,27.3.a.21
1501:362:111:3,Greater North Sea,41G2,27.3.a.21
1501:362:111:4,Greater North Sea,41G2,27.3.a.21
1501:362:112:1,Greater North Sea,41G2,27.3.a.21
1501:362:112:2,NA,41G2,NA
1501:362:112:3,Greater North Sea,41G2,27.3.a.21
1501:362:112:4,Greater North Sea,41G2,27.3.a.21
1501:362:113:1,Greater North Sea,41G2,27.3.b.23
1501:362:113:2,Greater North Sea,41G2,27.3.b.23
1501:362:113:3,Greater North Sea,41G2,27.3.a.21
1501:362:113:4,Greater North Sea,41G2,27.3.b.23
1501:362:114:1,Greater North Sea,41G2,27.3.b.23
1501:362:114:2,Greater North Sea,41G2,27.3.b.23
1501:362:114:3,Greater North Sea,41G2,27.3.b.23
1501:362:114:4,Greater North Sea,41G2,27.3.b.23
1501:362:120:1,Greater North Sea,41G2,27.3.a.21
1501:362:120:2,Greater North Sea,41G2,27.3.a.21
1501:362:120:3,Greater North Sea,41G2,27.3.a.21
1501:362:120:4,Greater North Sea,41G2,27.3.a.21
1501:362:121:1,Greater North Sea,41G2,27.3.a.21
1501:362:121:2,Greater North Sea,41G2,27.3.a.21
1501:362:121:3,Greater North Sea,41G2,27.3.a.21
1501:362:121:4,Greater North Sea,41G2,27.3.a.21
1501:362:122:1,Greater North Sea,41G2,27.3.a.21
1501:362:122:2,Greater North Sea,41G2,27.3.a.21
1501:362:122:3,Greater North Sea,41G2,27.3.a.21
1501:362:122:4,Greater North Sea,41G2,27.3.a.21
1501:362:123:1,Greater North Sea,41G2,27.3.a.21
1501:362:123:2,Greater North Sea,41G2,27.3.a.21
1501:362:123:3,Greater North Sea,41G2,27.3.a.21
1501:362:123:4,Greater North Sea,41G2,27.3.a.21
1501:362:124:1,Greater North Sea,41G2,27.3.b.23
1501:362:124:2,Greater North Sea,41G2,27.3.b.23
1501:362:124:3,Greater North Sea,41G2,27.3.b.23
1501:362:124:4,Greater North Sea,41G2,27.3.b.23
1501:362:130:1,Greater North Sea,41G2,27.3.a.21
1501:362:130:2,Greater North Sea,41G2,27.3.a.21
1501:362:130:3,Greater North Sea,41G2,27.3.a.21
1501:362:130:4,Greater North Sea,41G2,27.3.a.21
1501:362:131:1,Greater North Sea,41G2,27.3.a.21
1501:362:131:2,Greater North Sea,41G2,27.3.a.21
1501:362:131:3,Greater North Sea,41G2,27.3.a.21
1501:362:131:4,Greater North Sea,41G2,27.3.a.21
1501:362:132:1,Greater North Sea,41G2,27.3.a.21
1501:362:132:2,Greater North Sea,41G2,27.3.a.21
1501:362:132:3,Greater North Sea,41G2,27.3.a.21
1501:362:133:1,Greater North Sea,41G2,27.3.a.21
1501:362:133:2,Greater North Sea,41G2,27.3.a.21
1501:362:133:3,Greater North Sea,41G2,27.3.a.21
1501:362:134:1,Greater North Sea,41G2,27.3.a.21
1501:362:134:3,Greater North Sea,41G2,27.3.a.21
1501:362:134:4,Greater North Sea,41G2,27.3.a.21
1501:362:140:1,Greater North Sea,41G2,27.3.a.21
1501:362:140:2,Greater North Sea,41G2,27.3.a.21
1501:362:140:3,Greater North Sea,41G2,27.3.a.21
1501:362:140:4,Greater North Sea,41G2,27.3.a.21
1501:362:141:1,Greater North Sea,41G2,27.3.a.21
1501:362:141:2,Greater North Sea,41G2,27.3.a.21
1501:362:141:3,Greater North Sea,41G2,27.3.a.21
1501:362:142:1,Greater North Sea,41G2,27.3.a.21
1501:362:142:2,Greater North Sea,41G2,27.3.a.21
1501:362:142:3,Greater North Sea,41G2,27.3.a.21
1501:362:142:4,Greater North Sea,41G2,27.3.a.21
1501:362:143:1,Greater North Sea,41G2,27.3.a.21
1501:362:143:2,Greater North Sea,41G2,27.3.a.21
1501:362:143:3,Greater North Sea,41G2,27.3.a.21
1501:362:144:1,Greater North Sea,41G2,27.3.a.21
1501:362:144:2,Greater North Sea,41G2,27.3.a.21
1501:362:144:3,Greater North Sea,41G2,27.3.a.21
1501:362:144:4,Greater North Sea,41G2,27.3.a.21
1501:362:205:4,Greater North Sea,41G2,27.3.b.23
1501:362:206:2,Greater North Sea,41G2,27.3.b.23
1501:362:206:3,Greater North Sea,41G2,27.3.b.23
1501:362:206:4,NA,41G2,NA
1501:362:215:1,Greater North Sea,41G2,27.3.b.23
1501:362:215:2,Greater North Sea,41G2,27.3.b.23
1501:362:215:3,Greater North Sea,41G2,27.3.b.23
1501:362:225:3,NA,41G2,NA
1501:362:225:4,NA,41G2,NA
1501:362:226:3,Greater North Sea,41G2,27.3.a.21
1501:362:226:4,Greater North Sea,41G2,27.3.a.21
1501:362:235:1,Greater North Sea,41G2,27.3.a.21
1501:362:245:1,Greater North Sea,41G2,27.3.a.21
1501:362:245:3,Greater North Sea,41G2,27.3.a.21
1501:362:245:4,Greater North Sea,41G2,27.3.a.21
1501:362:247:3,Greater North Sea,41G2,27.3.a.21
1501:362:247:4,Greater North Sea,41G2,27.3.a.21
1501:362:248:4,Greater North Sea,41G2,27.3.a.21
1501:362:249:3,Greater North Sea,41G2,27.3.a.21
1501:362:350:1,Greater North Sea,42G2,27.3.a.21
1501:362:350:2,Greater North Sea,42G2,27.3.a.21
1501:362:350:3,Greater North Sea,42G2,27.3.a.21
1501:362:350:4,Greater North Sea,42G2,27.3.a.21
1501:362:351:1,Greater North Sea,42G2,27.3.a.21
1501:362:351:2,Greater North Sea,42G2,27.3.a.21
1501:362:351:3,Greater North Sea,42G2,27.3.a.21
1501:362:351:4,Greater North Sea,42G2,27.3.a.21
1501:362:352:1,Greater North Sea,42G2,27.3.a.21
1501:362:352:2,Greater North Sea,42G2,27.3.a.21
1501:362:352:3,Greater North Sea,42G2,27.3.a.21
1501:362:352:4,Greater North Sea,42G2,27.3.a.21
1501:362:353:1,Greater North Sea,42G2,27.3.a.21
1501:362:353:2,Greater North Sea,42G2,27.3.a.21
1501:362:353:3,Greater North Sea,42G2,27.3.a.21
1501:362:353:4,Greater North Sea,42G2,27.3.a.21
1501:362:354:1,Greater North Sea,42G2,27.3.a.21
1501:362:354:2,Greater North Sea,42G2,27.3.a.21
1501:362:354:3,Greater North Sea,42G2,27.3.a.21
1501:362:354:4,Greater North Sea,42G2,27.3.a.21
1501:362:360:1,Greater North Sea,42G2,27.3.a.21
1501:362:360:2,Greater North Sea,42G2,27.3.a.21
1501:362:360:3,Greater North Sea,42G2,27.3.a.21
1501:362:360:4,Greater North Sea,42G2,27.3.a.21
1501:362:361:1,Greater North Sea,42G2,27.3.a.21
1501:362:361:2,Greater North Sea,42G2,27.3.a.21
1501:362:361:3,Greater North Sea,42G2,27.3.a.21
1501:362:361:4,Greater North Sea,42G2,27.3.a.21
1501:362:362:1,Greater North Sea,42G2,27.3.a.21
1501:362:362:2,Greater North Sea,42G2,27.3.a.21
1501:362:362:3,Greater North Sea,42G2,27.3.a.21
1501:362:362:4,Greater North Sea,42G2,27.3.a.21
1501:362:363:1,Greater North Sea,42G2,27.3.a.21
1501:362:363:2,Greater North Sea,42G2,27.3.a.21
1501:362:363:3,Greater North Sea,42G2,27.3.a.21
1501:362:363:4,Greater North Sea,42G2,27.3.a.21
